,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
4,Mar,1,Monday,01:45,EUR,French Inflation Rate MoM Prel,low,,
5,Mar,1,Monday,01:45,EUR,French Harmonised Inflation Rate YoY Prel,low,,
6,Mar,1,Monday,01:45,EUR,French Harmonised Inflation Rate MoM Prel,low,,
7,Mar,1,Monday,01:45,EUR,French Inflation Rate YoY Prel,med,,
8,Mar,1,Monday,02:00,CHF,KOF Leading Indicators,high,,
9,Mar,1,Monday,02:50,EUR,French Markit Manufacturing PMI Final,low,,
10,Mar,1,Monday,02:55,EUR,German Markit Manufacturing PMI Final,med,,
11,Mar,1,Monday,03:00,EUR,Markit Manufacturing PMI Final,med,,
12,Mar,1,Monday,03:30,GBP,Net Lending to Individuals MoM,low,,
13,Mar,1,Monday,03:30,GBP,Mortgage Lending,med,,
14,Mar,1,Monday,03:30,GBP,BoE Consumer Credit,med,,
15,Mar,1,Monday,03:30,GBP,Mortgage Approvals,med,,
16,Mar,1,Monday,03:30,GBP,Markit/CIPS Manufacturing PMI Final,med,,
17,Mar,1,Monday,04:00,EUR,French New Car Registrations YoY,low,,
18,Mar,1,Monday,07:00,EUR,German Inflation Rate MoM Prel,low,,
19,Mar,1,Monday,07:00,EUR,German Harmonised Inflation Rate YoY Prel,low,,
20,Mar,1,Monday,07:00,EUR,German Harmonised Inflation Rate MoM Prel,low,,
21,Mar,1,Monday,07:00,EUR,German Inflation Rate YoY Prel,med,,
22,Mar,1,Monday,07:30,CAD,Current Account,med,,-7.5B
23,Mar,1,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
24,Mar,1,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
25,Mar,1,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
26,Mar,1,Monday,08:30,CAD,Markit Manufacturing PMI,med,,
27,Mar,1,Monday,08:45,USD,Manufacturing PMI,med,,
28,Mar,1,Monday,09:00,USD,ISM Manufacturing New Orders,med,,
29,Mar,1,Monday,09:00,USD,ISM Manufacturing Prices,med,,
30,Mar,1,Monday,09:00,USD,ISM Manufacturing Employment,med,,
31,Mar,1,Monday,09:00,USD,ISM Manufacturing PMI,med,,
32,Mar,1,Monday,09:00,USD,Construction Spending MoM,med,,
33,Mar,1,Monday,10:00,CAD,Budget Balance,low,,
34,Mar,1,Monday,10:30,USD,3-Month Bill Auction,low,,
35,Mar,1,Monday,10:30,USD,6-Month Bill Auction,low,,
36,Mar,1,Monday,15:30,AUD,AIG Manufacturing Index,med,,
37,Mar,1,Monday,15:45,NZD,Export Prices QoQ,low,,-8.3%
38,Mar,1,Monday,15:45,NZD,Terms of Trade QoQ,low,,-4.7%
39,Mar,1,Monday,15:45,NZD,Import Prices QoQ,low,,-3.7%
40,Mar,1,Monday,17:30,JPY,Jobs/applications ratio,low,,
41,Mar,1,Monday,17:30,JPY,Unemployment Rate,med,,
42,Mar,1,Monday,17:50,JPY,Capital Spending YoY,low,,-10.6%
43,Mar,1,Monday,18:00,AUD,TD-MI Inflation Gauge MoM,med,,
44,Mar,1,Monday,18:00,USD,Total Vehicle Sales,med,,
45,Mar,1,Monday,18:30,AUD,RBA Interest Rate Decision,med,,
46,Mar,1,Monday,18:30,AUD,ANZ Job Advertisements MoM,low,,
47,Mar,1,Monday,18:30,AUD,Business Inventories QoQ,low,,-0.5%
48,Mar,1,Monday,18:30,AUD,Company Gross Profits QoQ,low,,3.2%
49,Mar,1,Monday,18:30,AUD,Building Permits MoM Prel,med,,
50,Mar,1,Monday,18:30,AUD,Current Account,low,,10.0B
51,Mar,1,Monday,19:45,CNY,Chinese Caixin Manufacturing PMI,high,,
0,Mar,2,Tuesday,01:00,EUR,German Wholesale Price Index,med,,
1,Mar,2,Tuesday,01:00,EUR,German Retail Sales MoM,med,,
2,Mar,2,Tuesday,01:00,EUR,German Retail Sales YoY,med,,
3,Mar,2,Tuesday,02:30,CHF,procure.ch Manufacturing PMI,low,,
4,Mar,2,Tuesday,02:55,EUR,German Unemployment Rate,med,,
5,Mar,2,Tuesday,02:55,EUR,German Unemployment Change,med,,
6,Mar,2,Tuesday,04:00,EUR,Inflation Rate YoY Flash,med,,
7,Mar,2,Tuesday,04:00,EUR,Core Inflation Rate YoY Flash,med,,
8,Mar,2,Tuesday,04:00,EUR,Inflation Rate MoM Flash,med,,
9,Mar,2,Tuesday,07:30,CAD,GDP Implicit Price QoQ,low,,2.6%
10,Mar,2,Tuesday,07:30,CAD,GDP MoM,med,,
11,Mar,2,Tuesday,07:30,CAD,GDP Growth Rate QoQ,med,,8.9%
12,Mar,2,Tuesday,07:30,CAD,GDP Growth Rate Annualized,med,3.5%,40.5%
13,Mar,2,Tuesday,07:55,USD,Redbook YoY,low,,
14,Mar,2,Tuesday,07:55,USD,Redbook MoM,low,,
15,Mar,2,Tuesday,08:30,NZD,Global Dairy Trade Price Index,low,,
16,Mar,2,Tuesday,09:00,USD,IBD/TIPP Economic Optimism,med,,
17,Mar,2,Tuesday,10:30,USD,8-Week Bill Auction,low,,
18,Mar,2,Tuesday,10:30,USD,4-Week Bill Auction,low,,
19,Mar,2,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,
20,Mar,2,Tuesday,15:45,NZD,Building Permits MoM,low,,
21,Mar,2,Tuesday,16:00,AUD,Markit Services PMI Final,med,,
22,Mar,2,Tuesday,16:00,AUD,Markit Composite PMI Final,low,,
23,Mar,2,Tuesday,18:30,JPY,Jibun Bank Services PMI Final,med,,
24,Mar,2,Tuesday,18:30,JPY,Jibun Bank Composite PMI Final,low,,
25,Mar,2,Tuesday,18:30,AUD,RBA Chart Pack,low,,
0,Mar,3,Wednesday,00:45,CHF,GDP Growth Rate YoY,low,,
1,Mar,3,Wednesday,00:45,CHF,GDP Growth Rate QoQ,low,,7.2%
2,Mar,3,Wednesday,01:45,EUR,French Budget Balance,low,,
3,Mar,3,Wednesday,02:50,EUR,French Markit Composite PMI Final,low,,
4,Mar,3,Wednesday,02:50,EUR,French Markit Services PMI Final,low,,
5,Mar,3,Wednesday,02:55,EUR,German Markit Services PMI Final,med,,
6,Mar,3,Wednesday,02:55,EUR,German Markit Composite PMI Final,low,,
7,Mar,3,Wednesday,03:00,EUR,Markit Services PMI Final,med,,
8,Mar,3,Wednesday,03:00,EUR,Markit Composite PMI Final,low,,
9,Mar,3,Wednesday,03:30,GBP,Services PMI,med,,
10,Mar,3,Wednesday,03:30,GBP,Markit/CIPS Composite PMI Final,low,,
11,Mar,3,Wednesday,04:00,EUR,PPI YoY,low,,
12,Mar,3,Wednesday,04:00,EUR,PPI MoM,low,,
13,Mar,3,Wednesday,06:00,USD,MBA Mortgage Applications,low,,
14,Mar,3,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,
15,Mar,3,Wednesday,06:30,CAD,Building Permits MoM,low,,
16,Mar,3,Wednesday,07:15,USD,ADP National Employment Report,high,,
17,Mar,3,Wednesday,08:30,NZD,Global Dairy Trade Price Index,low,,
18,Mar,3,Wednesday,08:45,USD,ISM New York Index,low,,
19,Mar,3,Wednesday,08:45,USD,Markit Services PMI Final,med,,
20,Mar,3,Wednesday,08:45,USD,Markit Composite PMI Final,med,,
21,Mar,3,Wednesday,09:00,USD,ISM Non-Manufacturing New Orders,med,,
22,Mar,3,Wednesday,09:00,USD,ISM Non-Manufacturing Business Activity,med,,
23,Mar,3,Wednesday,09:00,USD,ISM Non-Manufacturing Prices,med,,
24,Mar,3,Wednesday,09:00,USD,ISM Non-Manufacturing Employment,med,,
25,Mar,3,Wednesday,09:00,USD,ISM Non-Manufacturing PMI,med,,
26,Mar,3,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,
27,Mar,3,Wednesday,09:30,USD,EIA Heating Oil Stocks Change,low,,
28,Mar,3,Wednesday,09:30,USD,EIA Gasoline Stocks Change,med,,
29,Mar,3,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,
30,Mar,3,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,
31,Mar,3,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,
32,Mar,3,Wednesday,09:30,USD,EIA Distillate Stocks Change,med,,
33,Mar,3,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,
34,Mar,3,Wednesday,09:30,USD,EIA Distillate Fuel Production Change,low,,
35,Mar,3,Wednesday,15:30,AUD,Ai Group Construction Index,low,,
36,Mar,3,Wednesday,17:50,JPY,Stock Investment by Foreigners,low,,
37,Mar,3,Wednesday,17:50,JPY,Foreign Bond Investment,low,,
38,Mar,3,Wednesday,18:30,AUD,GDP Final Consumption QoQ,low,,5.9%
39,Mar,3,Wednesday,18:30,AUD,GDP Deflator QoQ,low,,0.4%
40,Mar,3,Wednesday,18:30,AUD,GDP Capital Expenditure QoQ,low,,-0.1%
41,Mar,3,Wednesday,18:30,AUD,GDP Growth Rate QoQ,med,,3.3%
42,Mar,3,Wednesday,18:30,AUD,GDP Growth Rate YoY,med,-2.5%,-3.8%
43,Mar,3,Wednesday,18:30,AUD,Exports MoM,low,,
44,Mar,3,Wednesday,18:30,AUD,Imports MoM,low,,
45,Mar,3,Wednesday,18:30,AUD,Balance of Trade,high,,
46,Mar,3,Wednesday,18:30,AUD,Retail Sales MoM Final,med,,
47,Mar,3,Wednesday,19:45,CNY,Chinese Caixin Composite PMI,low,,
48,Mar,3,Wednesday,19:45,CNY,Chinese Caixin Services PMI,med,,
49,Mar,3,Wednesday,23:00,JPY,Consumer Confidence,high,,
0,Mar,4,Thursday,01:30,CHF,Inflation Rate MoM,low,,
1,Mar,4,Thursday,01:30,CHF,Inflation Rate YoY,med,,
2,Mar,4,Thursday,02:30,EUR,Construction PMI,low,,
3,Mar,4,Thursday,02:30,EUR,French Construction PMI,low,,
4,Mar,4,Thursday,02:30,EUR,German Construction PMI,med,,
5,Mar,4,Thursday,03:00,GBP,New Car Sales YoY,low,,
6,Mar,4,Thursday,03:30,GBP,Construction PMI,med,,
7,Mar,4,Thursday,04:00,EUR,Retail Sales YoY,med,,
8,Mar,4,Thursday,04:00,EUR,Retail Sales MoM,low,,
9,Mar,4,Thursday,04:00,EUR,Unemployment Rate,med,,
10,Mar,4,Thursday,04:00,EUR,French Retail Sales YoY,low,,
11,Mar,4,Thursday,04:00,EUR,French Retail Sales MoM,low,,
12,Mar,4,Thursday,06:30,USD,Challenger Job Cuts,low,,
13,Mar,4,Thursday,07:30,CAD,Labor Productivity QoQ,low,,-10.3%
14,Mar,4,Thursday,07:30,USD,Unit Labor Costs,med,,-6.6%
15,Mar,4,Thursday,07:30,USD,Nonfarm Productivity QoQ Final,med,,4.6%
16,Mar,4,Thursday,07:30,USD,Continuing Jobless Claims,low,,
17,Mar,4,Thursday,07:30,USD,Jobless Claims 4-week Average,med,,
18,Mar,4,Thursday,07:30,USD,Initial Jobless Claims,med,,
19,Mar,4,Thursday,09:00,USD,Factory Orders ex Transportation,low,,
20,Mar,4,Thursday,09:00,USD,Factory Orders MoM,med,,
21,Mar,4,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,
0,Mar,5,Friday,01:00,EUR,German Factory Orders MoM,med,,
1,Mar,5,Friday,01:45,EUR,French Current Account,low,,
2,Mar,5,Friday,01:45,EUR,French Balance of Trade,med,,
3,Mar,5,Friday,02:00,CHF,Foreign Exchange Reserves,low,,
4,Mar,5,Friday,02:30,GBP,Halifax House Price Index MoM,med,,
5,Mar,5,Friday,02:30,GBP,Halifax House Price Index,med,,
6,Mar,5,Friday,07:30,CAD,Exports,low,,
7,Mar,5,Friday,07:30,CAD,Imports,low,,
8,Mar,5,Friday,07:30,CAD,Balance of Trade,high,,
9,Mar,5,Friday,07:30,USD,Exports,low,,
10,Mar,5,Friday,07:30,USD,Imports,low,,
11,Mar,5,Friday,07:30,USD,Balance of Trade,high,,
12,Mar,5,Friday,07:30,USD,Average Hourly Earnings MoM,high,,
13,Mar,5,Friday,07:30,USD,Manufacturing Payrolls,low,,
14,Mar,5,Friday,07:30,USD,Average Weekly Hours,low,,
15,Mar,5,Friday,07:30,USD,Average Hourly Earnings YoY,low,,
16,Mar,5,Friday,07:30,USD,Participation Rate,low,,
17,Mar,5,Friday,07:30,USD,Government Payrolls,low,,
18,Mar,5,Friday,07:30,USD,Nonfarm Payrolls,high,,
19,Mar,5,Friday,07:30,USD,Unemployment Rate,high,,
20,Mar,5,Friday,07:30,USD,Nonfarm Payrolls Private,low,,
21,Mar,5,Friday,09:00,CAD,Ivey PMI s.a,high,,
22,Mar,5,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
23,Mar,5,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
24,Mar,5,Friday,14:00,USD,Consumer Credit Change,low,,
25,Mar,5,Friday,15:30,AUD,Ai Group Services Index,med,,
26,Mar,5,Friday,17:50,JPY,Foreign Exchange Reserves,low,,
27,Mar,5,Friday,23:00,JPY,Coincident Index Prel,low,,
28,Mar,5,Friday,23:00,JPY,Leading Economic Index Prel,low,,
0,Mar,7,Sunday,17:50,JPY,Bank Lending YoY,low,,
1,Mar,7,Sunday,17:50,JPY,Current Account,med,,
2,Mar,7,Sunday,23:00,JPY,Eco Watchers Survey Current,low,,
3,Mar,7,Sunday,23:00,JPY,Eco Watchers Survey Outlook,low,,
0,Mar,8,Monday,01:00,EUR,German Industrial Production MoM,med,,
1,Mar,8,Monday,08:00,EUR,French 6-Month BTF Auction,low,,
2,Mar,8,Monday,08:00,EUR,French 3-Month BTF Auction,low,,
3,Mar,8,Monday,08:00,EUR,French 12-Month BTF Auction,low,,
4,Mar,8,Monday,09:00,USD,Wholesale Inventories MoM,med,,
5,Mar,8,Monday,10:00,USD,Consumer Inflation Expectations,low,,
6,Mar,8,Monday,10:30,USD,3-Month Bill Auction,low,,
7,Mar,8,Monday,10:30,USD,6-Month Bill Auction,low,,
8,Mar,8,Monday,17:30,JPY,Household Spending YoY,low,,
9,Mar,8,Monday,17:30,JPY,Household Spending MoM,low,,
10,Mar,8,Monday,17:30,JPY,Average Cash Earnings YoY,low,,
11,Mar,8,Monday,17:50,JPY,GDP Capital Expenditure QoQ Final,low,,-2.4%
12,Mar,8,Monday,17:50,JPY,GDP Private Consumption QoQ Final,low,,5.1%
13,Mar,8,Monday,17:50,JPY,GDP Price Index YoY Final,low,,1.2%
14,Mar,8,Monday,17:50,JPY,GDP Growth Rate QoQ Final,med,,5.3%
15,Mar,8,Monday,17:50,JPY,GDP Growth Annualized Final,med,,22.9%
16,Mar,8,Monday,17:50,JPY,GDP External Demand QoQ Final,low,,2.7%
17,Mar,8,Monday,18:00,AUD,HIA New Home Sales MoM,med,,
0,Mar,9,Tuesday,00:45,CHF,Unemployment Rate,med,,
1,Mar,9,Tuesday,01:00,EUR,German Current Account,low,,
2,Mar,9,Tuesday,01:00,EUR,German Balance of Trade,high,,
3,Mar,9,Tuesday,01:00,EUR,German Balance of Trade s.a,low,,
4,Mar,9,Tuesday,01:00,EUR,German Exports MoM s.a,low,,
5,Mar,9,Tuesday,01:00,EUR,German Imports MoM s.a,low,,
6,Mar,9,Tuesday,04:00,EUR,GDP Growth Rate QoQ 3rd Est,med,,12.5%
7,Mar,9,Tuesday,04:00,EUR,GDP Growth Rate YoY 3rd Est,med,,-4.3%
8,Mar,9,Tuesday,04:00,EUR,Employment Change QoQ Final,med,,1.0%
9,Mar,9,Tuesday,04:00,EUR,Employment Change YoY Final,med,,-2.3%
10,Mar,9,Tuesday,05:00,USD,NFIB Business Optimism Index,low,,
11,Mar,9,Tuesday,07:55,USD,Redbook MoM,low,,
12,Mar,9,Tuesday,07:55,USD,Redbook YoY,low,,
13,Mar,9,Tuesday,10:30,USD,8-Week Bill Auction,low,,
14,Mar,9,Tuesday,10:30,USD,4-Week Bill Auction,low,,
15,Mar,9,Tuesday,15:30,USD,API Crude Oil Stock Change,med,,
16,Mar,9,Tuesday,15:45,NZD,Manufacturing Sales YoY,low,,3.1%
17,Mar,9,Tuesday,15:45,NZD,Electronic Retail Card Spending YoY,low,,
18,Mar,9,Tuesday,15:45,NZD,Electronic Card Retail Sales,low,,
19,Mar,9,Tuesday,18:30,AUD,Building Permits MoM Final,med,,
20,Mar,9,Tuesday,19:00,AUD,NAB Business Confidence,high,,
21,Mar,9,Tuesday,19:30,CNY,Chinese PPI YoY,med,,
22,Mar,9,Tuesday,19:30,CNY,Chinese Inflation Rate MoM,med,,
23,Mar,9,Tuesday,19:30,CNY,Chinese Inflation Rate YoY,med,,
0,Mar,10,Wednesday,00:00,JPY,Machine Tool Orders YoY,low,,
1,Mar,10,Wednesday,00:30,EUR,French Private Non Farm Payrolls QoQ Final,low,,1.6%
2,Mar,10,Wednesday,00:30,EUR,French Non Farm Payrolls QoQ,low,,1.6%
3,Mar,10,Wednesday,01:45,EUR,French Industrial Production MoM,med,,
4,Mar,10,Wednesday,06:00,USD,MBA Mortgage Applications,low,,
5,Mar,10,Wednesday,06:00,USD,MBA 30-Year Mortgage Rate,low,,
6,Mar,10,Wednesday,07:30,USD,Inflation Rate MoM,med,,
7,Mar,10,Wednesday,07:30,USD,Core Inflation Rate MoM,med,,
8,Mar,10,Wednesday,07:30,USD,Core Inflation Rate YoY,high,,
9,Mar,10,Wednesday,07:30,USD,Inflation Rate YoY,high,,
10,Mar,10,Wednesday,08:00,CAD,BoC Interest Rate Decision,low,,
11,Mar,10,Wednesday,09:30,USD,EIA Refinery Crude Runs Change,low,,
12,Mar,10,Wednesday,09:30,USD,EIA Heating Oil Stocks Change,low,,
13,Mar,10,Wednesday,09:30,USD,EIA Gasoline Stocks Change,med,,
14,Mar,10,Wednesday,09:30,USD,EIA Crude Oil Imports Change,low,,
15,Mar,10,Wednesday,09:30,USD,EIA Cushing Crude Oil Stocks Change,med,,
16,Mar,10,Wednesday,09:30,USD,EIA Crude Oil Stocks Change,med,,
17,Mar,10,Wednesday,09:30,USD,EIA Distillate Stocks Change,med,,
18,Mar,10,Wednesday,09:30,USD,EIA Gasoline Production Change,low,,
19,Mar,10,Wednesday,09:30,USD,EIA Distillate Fuel Production Change,low,,
20,Mar,10,Wednesday,13:00,USD,Monthly Budget Statement,med,,
21,Mar,10,Wednesday,15:45,NZD,Food Price Index,low,,
22,Mar,10,Wednesday,17:30,AUD,Westpac Consumer Confidence Change,high,,
23,Mar,10,Wednesday,17:30,AUD,Westpac Consumer Confidence Index,high,,
24,Mar,10,Wednesday,17:50,JPY,Stock Investment by Foreigners,low,,
25,Mar,10,Wednesday,17:50,JPY,Foreign Bond Investment,low,,
26,Mar,10,Wednesday,17:50,JPY,PPI YoY,low,,
27,Mar,10,Wednesday,17:50,JPY,PPI MoM,low,,
28,Mar,10,Wednesday,18:30,AUD,Investment Lending for Homes,med,,
0,Mar,11,Thursday,02:00,CNY,Chinese New Loans,med,,
1,Mar,11,Thursday,02:00,CNY,Chinese Outstanding Loan Growth YoY,low,,
2,Mar,11,Thursday,02:00,CNY,Chinese M2 Money Supply,low,,
3,Mar,11,Thursday,02:00,CNY,Chinese Total Social Financing,low,,
4,Mar,11,Thursday,06:45,EUR,Deposit Facility Rate,med,,
5,Mar,11,Thursday,06:45,EUR,Marginal Lending Rate,med,,
6,Mar,11,Thursday,06:45,EUR,ECB Interest Rate Decision,med,,
7,Mar,11,Thursday,07:30,EUR,ECB Press Conference,med,,
8,Mar,11,Thursday,07:30,USD,Continuing Jobless Claims,low,,
9,Mar,11,Thursday,07:30,USD,Jobless Claims 4-week Average,med,,
10,Mar,11,Thursday,07:30,USD,Initial Jobless Claims,med,,
11,Mar,11,Thursday,09:00,USD,JOLTs Job Openings,med,,
12,Mar,11,Thursday,09:30,USD,EIA Natural Gas Stocks Change,low,,
13,Mar,11,Thursday,17:50,JPY,BSI Large Manufacturing QoQ,low,,
14,Mar,11,Thursday,18:00,AUD,Consumer Inflation Expectations,low,,
0,Mar,12,Friday,00:40,CNY,Chinese Vehicle Sales YoY,low,,
1,Mar,12,Friday,01:00,EUR,German Harmonised Inflation Rate YoY Final,low,,
2,Mar,12,Friday,01:00,EUR,German Harmonised Inflation Rate MoM Final,low,,
3,Mar,12,Friday,01:00,EUR,German Inflation Rate MoM Final,med,,
4,Mar,12,Friday,01:00,EUR,German Inflation Rate YoY Final,med,,
5,Mar,12,Friday,01:00,GBP,GDP MoM,low,,
6,Mar,12,Friday,01:00,GBP,GDP 3-Month Avg,med,,
7,Mar,12,Friday,01:00,GBP,Construction Output,med,,
8,Mar,12,Friday,01:00,GBP,Industrial Production MoM,med,,
9,Mar,12,Friday,01:00,GBP,Industrial Production YoY,med,,
10,Mar,12,Friday,01:00,GBP,Manufacturing Production MoM,high,,
11,Mar,12,Friday,01:00,GBP,Manufacturing Production YoY,high,,
12,Mar,12,Friday,01:00,GBP,Balance of Trade,high,,
13,Mar,12,Friday,01:00,GBP,Goods Trade Balance,low,,
14,Mar,12,Friday,01:00,GBP,GDP YoY,low,,
15,Mar,12,Friday,01:45,EUR,French Inflation Rate MoM Final,low,,
16,Mar,12,Friday,01:45,EUR,French Inflation Rate YoY Final,low,,
17,Mar,12,Friday,01:45,EUR,French Harmonised Inflation Rate MoM Final,low,,
18,Mar,12,Friday,01:45,EUR,French Harmonised Inflation Rate YoY Final,low,,
19,Mar,12,Friday,02:00,AUD,PM Morrison Television Address On Coronavirus,med,,
20,Mar,12,Friday,04:00,EUR,Industrial Production,med,,
21,Mar,12,Friday,04:00,EUR,Industrial Production,med,,
22,Mar,12,Friday,06:30,CAD,Capacity Utilization Rate,low,,76.5%
23,Mar,12,Friday,06:30,CAD,Wholesale Sales MoM,low,,
24,Mar,12,Friday,07:30,CAD,Full Time Employment Chg,med,,
25,Mar,12,Friday,07:30,CAD,Part Time Employment Chg,med,,
26,Mar,12,Friday,07:30,CAD,Participation Rate,med,,
27,Mar,12,Friday,07:30,CAD,Unemployment Rate,med,,
28,Mar,12,Friday,07:30,CAD,Employment Change,med,,
29,Mar,12,Friday,07:30,CAD,Average Hourly Wages YoY,low,,
30,Mar,12,Friday,07:30,USD,PPI YoY,low,,
31,Mar,12,Friday,07:30,USD,PPI MoM,high,,
32,Mar,12,Friday,07:30,USD,Core PPI YoY,low,,
33,Mar,12,Friday,07:30,USD,Core PPI,med,,
34,Mar,12,Friday,08:00,GBP,NIESR Monthly GDP Tracker,low,,
35,Mar,12,Friday,09:00,USD,Michigan Current Conditions Prel,med,,
36,Mar,12,Friday,09:00,USD,Michigan Consumer Sentiment Prel,med,,
37,Mar,12,Friday,09:00,USD,Michigan Inflation Expectations Prel,med,,
38,Mar,12,Friday,09:00,USD,Michigan Consumer Expectations Prel,med,,
39,Mar,12,Friday,09:00,USD,Michigan 5 Year Inflation Expectations Prel,med,,
40,Mar,12,Friday,12:00,USD,Baker Hughes Oil Rig Count,low,,
41,Mar,12,Friday,12:00,USD,Baker Hughes Total Rig Count,low,,
42,Mar,12,Friday,15:30,NZD,Business NZ PMI,med,,
